Task,Mode,Participant,Run time,Created at,Robot count
pyramid_building,7.4,t9ThZkiaeQMd4w1tC5b4aQ,213.21,2013-08-26 17:22:53 UTC,8,""
varying_visualization,mean,QhYuuX2VcIj9Kt-fZvsZOQ,78.63,2013-08-26 17:25:04 UTC,100,""
varying_visualization,convex-hull,t9ThZkiaeQMd4w1tC5b4aQ,116.486,2013-08-26 17:25:07 UTC,100,""
varying_visualization,mean & variance,DXc5RSoK-djPY8r0oW2xZQ,328.886,2013-08-26 17:26:59 UTC,100,""
varying_visualization,mean & variance,t9ThZkiaeQMd4w1tC5b4aQ,103.654,2013-08-26 17:27:08 UTC,100,""
varying_control,attractive,t9ThZkiaeQMd4w1tC5b4aQ,44.114,2013-08-26 17:28:21 UTC,16,""
robot_positioning,default,sMtGonijr0elRkBrfC86BQ,217.843,2013-08-26 17:28:38 UTC,9,""
varying_visualization,full-state,T35WuSHq6mrMp7GQxE4FVQ,172.435,2013-08-26 16:54:23 UTC,100,""
robot_positioning,default,pFs-Iqvp4EHO1R1uoXPmLQ,74.623,2013-08-26 16:54:40 UTC,10,""
maze_positioning,default,1K91AO2YcnILoD2ayaCm5A,80.037,2013-08-26 16:55:23 UTC,494,""
robot_positioning,default,W38zOTIl_4_XkUHt-qf4Fw,42.828,2013-08-26 16:55:30 UTC,6,""
varying_visualization,convex-hull,VJJBnu2svNQBsTpB0FqpnQ,238.906,2013-08-26 16:55:31 UTC,100,""
maze_positioning,default,Ifg46DI8X0N2hbfCkvhbiQ,57.129,2013-08-26 16:57:49 UTC,310,""
varying_visualization,convex-hull,aVqYbwqaUgHX388FW1CThQ,133.979,2013-08-26 16:58:17 UTC,100,""
varying_visualization,full-state,E_4rDPpM6fcD7a_rpy-KGg,129.26,2013-08-26 16:58:49 UTC,100,""
maze_positioning,default,xVWj8amitbFYtLpCUMsAcA,70.305,2013-08-26 16:59:10 UTC,350,""
varying_visualization,mean & variance,VJJBnu2svNQBsTpB0FqpnQ,214.375,2013-08-26 16:59:19 UTC,100,""
maze_positioning,default,kwO8cdNBV1paR8zhGa0PNA,69.736,2013-08-26 16:59:41 UTC,219,""
varying_control,attractive,E_4rDPpM6fcD7a_rpy-KGg,83.918,2013-08-26 17:00:38 UTC,16,""
robot_positioning,default,c5pq6YoOZ50n6EqHgHHYEQ,9.035,2013-08-26 17:00:44 UTC,4,""
varying_visualization,convex-hull,4e1SrYsY8gq_jMoa11Fcbw,154.147,2013-08-26 17:01:17 UTC,100,""
varying_visualization,mean & variance,Vtfpko8WIlXFXfO883Y2qA,119.941,2013-08-26 17:01:36 UTC,100,""
robot_positioning,default,nU3cFLf_4jqcZF6rSIQfxA,23.385,2013-08-26 17:02:10 UTC,2,""
varying_control,global,40OcJmzV3AiUE15skjzwYA,176.115,2013-08-26 17:02:16 UTC,16,""
varying_control,attractive,HCeAlQoBVHp0r2raRKV0uA,71.204,2013-08-26 17:02:18 UTC,16,""
pyramid_building,1.0,xVWj8amitbFYtLpCUMsAcA,185.138,2013-08-26 17:02:51 UTC,8,""
maze_positioning,default,HCeAlQoBVHp0r2raRKV0uA,75.101,2013-08-26 17:03:52 UTC,357,""
maze_positioning,default,40OcJmzV3AiUE15skjzwYA,102.796,2013-08-26 17:04:09 UTC,358,""
varying_visualization,mean & variance,-TD-7r7WEVhvI3mw8pm7DQ,223.389,2013-08-26 17:04:27 UTC,100,""
varying_visualization,full-state,DbTVPsvbD-JvBQF5mRcOaA,126.266,2013-08-26 17:04:45 UTC,100,""
robot_positioning,default,HCeAlQoBVHp0r2raRKV0uA,123.998,2013-08-26 17:06:18 UTC,9,""
maze_positioning,default,0HmKgip0WmfA-IrMWA-CLQ,107.106,2013-08-26 17:07:48 UTC,204,""
varying_visualization,full-state,VJJBnu2svNQBsTpB0FqpnQ,555.609,2013-08-26 17:08:57 UTC,100,""
varying_visualization,full-state,ruAzodKhikvhwK0DFkcc1Q,362.523,2013-08-26 17:10:02 UTC,100,""
varying_control,global,t9ThZkiaeQMd4w1tC5b4aQ,98.662,2013-08-26 17:10:34 UTC,16,""
maze_positioning,default,Us3kUoTBbjoFA4YG0cHszA,80.96,2013-08-26 17:11:02 UTC,426,""
varying_visualization,full-state,wlcsv4FD--MeC7vuzUbbDA,184.564,2013-08-26 17:11:05 UTC,100,""
maze_positioning,default,-TD-7r7WEVhvI3mw8pm7DQ,134.471,2013-08-26 17:11:35 UTC,454,""
varying_visualization,mean & variance,rYkThBpQDnX3B6me828R_w,131.079,2013-08-26 17:11:44 UTC,100,""
robot_positioning,default,cc159NQClExRBv940c7s8g,19.068,2013-08-26 17:12:06 UTC,4,""
robot_positioning,default,-TD-7r7WEVhvI3mw8pm7DQ,9.113,2013-08-26 17:12:19 UTC,2,""
varying_control,attractive,EkDb3FS94EhBeiS5jOyi7Q,53.526,2013-08-26 17:12:30 UTC,16,""
varying_control,attractive,EkDb3FS94EhBeiS5jOyi7Q,40.265,2013-08-26 17:13:25 UTC,16,""
varying_visualization,mean & variance,Us3kUoTBbjoFA4YG0cHszA,100.556,2013-08-26 17:13:40 UTC,100,""
varying_visualization,full-state,jTVdnKZsQXgT6OhvMcaixA,128.362,2013-08-26 17:14:11 UTC,100,""
robot_positioning,default,t9ThZkiaeQMd4w1tC5b4aQ,1.291,2013-08-26 17:17:30 UTC,1,""
pyramid_building,3.4,-TD-7r7WEVhvI3mw8pm7DQ,290.826,2013-08-26 17:17:36 UTC,8,""
robot_positioning,default,t9ThZkiaeQMd4w1tC5b4aQ,74.735,2013-08-26 17:18:54 UTC,7,""
maze_positioning,default,_xfC8O8qGceXpeNlpjDLkg,91.937,2013-08-26 17:20:26 UTC,344,""
robot_positioning,default,_xfC8O8qGceXpeNlpjDLkg,9.478,2013-08-26 17:21:03 UTC,3,""
varying_visualization,full-state,A7-WOxiPVy9-UH4Olp6xeQ,68.988,2013-08-26 17:22:29 UTC,100,""
maze_positioning,default,sMtGonijr0elRkBrfC86BQ,168.773,2013-08-26 17:24:27 UTC,5,""
varying_visualization,convex-hull,-TD-7r7WEVhvI3mw8pm7DQ,245.45,2013-08-26 17:25:18 UTC,100,""
varying_visualization,mean,A7-WOxiPVy9-UH4Olp6xeQ,157.446,2013-08-26 17:25:46 UTC,100,""
varying_visualization,mean & variance,A7-WOxiPVy9-UH4Olp6xeQ,93.244,2013-08-26 17:27:49 UTC,100,""
varying_visualization,mean,-TD-7r7WEVhvI3mw8pm7DQ,161.871,2013-08-26 17:28:18 UTC,100,""
varying_visualization,convex-hull,A7-WOxiPVy9-UH4Olp6xeQ,76.143,2013-08-26 17:29:21 UTC,100,""
varying_control,attractive,n0DKrnVM9RiDtpuwdj0y1Q,75.334,2013-08-26 17:30:53 UTC,16,""
varying_control,global,-TD-7r7WEVhvI3mw8pm7DQ,94.142,2013-08-26 17:30:55 UTC,16,""
maze_positioning,default,t9ThZkiaeQMd4w1tC5b4aQ,144.221,2013-08-26 17:31:05 UTC,375,""
varying_visualization,full-state,4Da10hoD-ZYIC1V_owg60g,112.3,2013-08-26 17:31:22 UTC,100,""
varying_visualization,convex-hull,yvEk88__nK3N6uDKNBhIKQ,147.835,2013-08-26 17:32:21 UTC,100,""
robot_positioning,default,ITKMma6m5R9aNjw9jf3kUA,38.854,2013-08-26 17:33:01 UTC,4,""
maze_positioning,default,DXc5RSoK-djPY8r0oW2xZQ,258.8,2013-08-26 17:33:04 UTC,124,""
robot_positioning,default,ITKMma6m5R9aNjw9jf3kUA,2.453,2013-08-26 17:33:13 UTC,1,""
robot_positioning,default,ITKMma6m5R9aNjw9jf3kUA,10.198,2013-08-26 17:33:31 UTC,2,""
varying_visualization,convex-hull,HqFqpt78QrL4fcgbgwH8og,227.859,2013-08-26 17:34:10 UTC,100,""
robot_positioning,default,ITKMma6m5R9aNjw9jf3kUA,45.42,2013-08-26 17:34:42 UTC,5,""
varying_visualization,full-state,-8M5caoYHLxBKW2Kp5MVag,174.059,2013-08-26 17:36:43 UTC,100,""
varying_control,repulsive,HqFqpt78QrL4fcgbgwH8og,169.717,2013-08-26 17:38:15 UTC,16,""
varying_control,global,FMdkqH0Nw6oIPUxsbO9LNA,120.213,2013-08-26 17:38:34 UTC,16,""
varying_visualization,full-state,iLmREne3stYIYaocP_bTZA,198.637,2013-08-26 17:40:09 UTC,100,""
varying_visualization,full-state,3eMF73xftpzqSRFcE4i3sQ,112.07,2013-08-26 17:40:12 UTC,100,""
varying_control,repulsive,HqFqpt78QrL4fcgbgwH8og,130.477,2013-08-26 17:40:50 UTC,16,""
maze_positioning,default,fZJ_aOEZ_A6Jl0Z1J_Kisg,99.469,2013-08-26 17:40:57 UTC,23,""
varying_control,repulsive,HqFqpt78QrL4fcgbgwH8og,124.828,2013-08-26 17:43:08 UTC,16,""
maze_positioning,default,bXDFMpUi57xwF2UJMXGGjg,65.377,2013-08-26 17:44:02 UTC,191,""
varying_visualization,full-state,EqpsgZ4-pTWbR0x9dQL0Dg,181.601,2013-08-26 17:44:21 UTC,100,""
varying_control,repulsive,-zWI6jRDvmZRMhpuUO-MEg,131.762,2013-08-26 17:44:42 UTC,16,""
maze_positioning,default,FMdkqH0Nw6oIPUxsbO9LNA,399.008,2013-08-26 17:45:42 UTC,275,""
varying_visualization,full-state,bXDFMpUi57xwF2UJMXGGjg,96.17,2013-08-26 17:47:55 UTC,100,""
varying_control,attractive,v2UtqZ_RJHxQSL0szur6YQ,91.198,2013-08-26 17:48:07 UTC,16,""
robot_positioning,default,-zWI6jRDvmZRMhpuUO-MEg,12.583,2013-08-26 17:48:57 UTC,3,""
varying_visualization,full-state,btAGPRvPs1_cbP5sl5C1mg,141.044,2013-08-26 17:49:11 UTC,100,""
robot_positioning,default,-zWI6jRDvmZRMhpuUO-MEg,7.404,2013-08-26 17:49:16 UTC,2,""
robot_positioning,default,bXDFMpUi57xwF2UJMXGGjg,5.491,2013-08-26 17:51:12 UTC,2,""
robot_positioning,default,bXDFMpUi57xwF2UJMXGGjg,1.428,2013-08-26 17:55:29 UTC,1,""
robot_positioning,default,vY9oTvgNYQQAZSKSlrW2Fw,1.712,2013-08-26 17:55:57 UTC,1,""
varying_visualization,mean & variance,mebvbt9xVqjkJ60vzJCn8A,71.263,2013-08-26 17:56:16 UTC,100,""
robot_positioning,default,vY9oTvgNYQQAZSKSlrW2Fw,12.452,2013-08-26 17:56:19 UTC,3,""
varying_visualization,convex-hull,-xythID90wCDwV80iMZcnA,198.706,2013-08-26 17:56:20 UTC,100,""
maze_positioning,default,b9BuNBOs6odveRytH-AghQ,65.563,2013-08-26 17:56:43 UTC,113,""
robot_positioning,default,gtHxioP9x52T7P-I549BdQ,10.681,2013-08-26 17:57:43 UTC,4,""
varying_visualization,convex-hull,ImPJNaiaZkL8jL6Slo472A,85.091,2013-08-26 17:58:25 UTC,100,""
varying_visualization,full-state,-xythID90wCDwV80iMZcnA,126.752,2013-08-26 17:58:35 UTC,100,""
varying_visualization,mean & variance,-xythID90wCDwV80iMZcnA,90.053,2013-08-26 18:00:16 UTC,100,""
maze_positioning,default,ImPJNaiaZkL8jL6Slo472A,67.826,2013-08-26 18:03:02 UTC,185,""
varying_visualization,mean,LWyDz6ZyGMAfXaASJfQ4qA,92.46,2013-08-26 18:04:00 UTC,100,""
varying_control,attractive,-xythID90wCDwV80iMZcnA,55.217,2013-08-26 18:05:40 UTC,16,""
varying_visualization,full-state,3chqUpa6wQxGWxEs37ZYYg,78.698,2013-08-26 18:09:28 UTC,100,""
varying_visualization,convex-hull,eo5dagNq6AlMgtkYyhxwig,136.658,2013-08-26 18:10:31 UTC,100,""
varying_control,global,-xythID90wCDwV80iMZcnA,154.637,2013-08-26 18:11:31 UTC,16,""
varying_visualization,full-state,ptH9-gc2Fs2Y6fdurdpT8A,112.262,2013-08-26 18:11:33 UTC,100,""
varying_control,global,-xythID90wCDwV80iMZcnA,130.295,2013-08-26 18:13:52 UTC,16,""
varying_visualization,mean,X87mfg6dbY3fLDy4e1cNqQ,49.573,2013-08-26 18:14:07 UTC,100,""
varying_visualization,full-state,La1EodBG2dkLTusq6JNMqQ,229.902,2013-08-26 18:16:29 UTC,100,""
varying_control,attractive,id4rj73yvwSH3mhReGxDvQ,40.47,2013-08-26 18:17:13 UTC,16,""
robot_positioning,default,-xythID90wCDwV80iMZcnA,39.197,2013-08-26 18:17:47 UTC,6,""
varying_control,global,5bWFTQCjthYZ0tZzv8jhOQ,150.423,2013-08-26 18:18:23 UTC,16,""
maze_positioning,default,FZF01SPKp4FZylRuYt9OcQ,134.761,2013-08-26 18:18:46 UTC,55,""
maze_positioning,default,id4rj73yvwSH3mhReGxDvQ,71.397,2013-08-26 18:18:50 UTC,312,""
varying_visualization,mean & variance,4JMidHcnUOD1U7WYQsDpZg,265.869,2013-08-26 18:19:01 UTC,100,""
robot_positioning,default,id4rj73yvwSH3mhReGxDvQ,22.6,2013-08-26 18:19:49 UTC,6,""
varying_visualization,mean & variance,X87mfg6dbY3fLDy4e1cNqQ,93.186,2013-08-26 18:20:17 UTC,100,""
maze_positioning,default,5bWFTQCjthYZ0tZzv8jhOQ,48.338,2013-08-26 18:21:05 UTC,71,""
robot_positioning,default,5bWFTQCjthYZ0tZzv8jhOQ,11.317,2013-08-26 18:21:36 UTC,4,""
varying_visualization,full-state,KSn-YVwWmwIfJUGCVLjfVw,107.187,2013-08-26 18:21:39 UTC,100,""
varying_visualization,convex-hull,V-j074siV9MH_cb7PIDd4g,180.078,2013-08-26 18:22:43 UTC,100,""
varying_visualization,full-state,zCzhToL22dPTOTCEB4Nb1Q,103.619,2013-08-26 18:22:50 UTC,100,""
pyramid_building,4.1,id4rj73yvwSH3mhReGxDvQ,169.175,2013-08-26 18:22:54 UTC,8,""
varying_control,attractive,KSn-YVwWmwIfJUGCVLjfVw,47.367,2013-08-26 18:24:30 UTC,16,""
varying_visualization,convex-hull,id4rj73yvwSH3mhReGxDvQ,78.411,2013-08-26 18:24:36 UTC,100,""
varying_visualization,full-state,4JMidHcnUOD1U7WYQsDpZg,177.287,2013-08-26 18:24:57 UTC,100,""
varying_visualization,full-state,DK1W3tAMxPS3uAN0mEn9LA,315.515,2013-08-26 18:25:17 UTC,100,""
robot_positioning,default,KSn-YVwWmwIfJUGCVLjfVw,12.228,2013-08-26 18:25:39 UTC,2,""
varying_visualization,mean,eHiKMqdOUTv0h3vpzHgxow,232.129,2013-08-26 18:25:55 UTC,100,""
varying_visualization,full-state,roE-rOHeClo5PvdH6SElyQ,100.353,2013-08-26 18:25:57 UTC,100,""
varying_visualization,full-state,RpBlufRyWAap8kbp-mCijQ,172.412,2013-08-26 18:27:05 UTC,100,""
varying_visualization,mean,4JMidHcnUOD1U7WYQsDpZg,151.851,2013-08-26 18:27:50 UTC,100,""
varying_visualization,full-state,imQoACclGSoQ3klBRvIcQQ,129.554,2013-08-26 18:28:19 UTC,100,""
varying_visualization,convex-hull,eHiKMqdOUTv0h3vpzHgxow,196.695,2013-08-26 18:29:44 UTC,100,""
varying_control,global,pUVvnrPHCkN5EWvMlWm1QQ,154.909,2013-08-26 18:29:55 UTC,16,""
varying_visualization,convex-hull,RpBlufRyWAap8kbp-mCijQ,200.466,2013-08-26 18:30:54 UTC,100,""
maze_positioning,default,pUVvnrPHCkN5EWvMlWm1QQ,46.815,2013-08-26 18:30:57 UTC,116,""
maze_positioning,default,DK1W3tAMxPS3uAN0mEn9LA,211.298,2013-08-26 18:31:22 UTC,29,""
varying_visualization,full-state,eHiKMqdOUTv0h3vpzHgxow,79.403,2013-08-26 18:31:34 UTC,100,""
robot_positioning,default,DK1W3tAMxPS3uAN0mEn9LA,2.081,2013-08-26 18:31:48 UTC,1,""
maze_positioning,default,Rd8vBK679H8D-MscLpVqKg,127.309,2013-08-26 18:33:24 UTC,148,""
robot_positioning,default,pUVvnrPHCkN5EWvMlWm1QQ,184.626,2013-08-26 18:34:41 UTC,7,""
maze_positioning,default,btpqqd3J-f-g4Hmr6dCM7g,67.847,2013-08-26 18:37:25 UTC,80,""
varying_visualization,full-state,yN9Z8gdjZy6ZIsJUOzaZsQ,125.05,2013-08-26 18:37:25 UTC,100,""
robot_positioning,default,bXDFMpUi57xwF2UJMXGGjg,13.227,2013-08-26 17:44:29 UTC,4,""
varying_visualization,mean & variance,v2UtqZ_RJHxQSL0szur6YQ,143.111,2013-08-26 17:46:19 UTC,100,""
varying_visualization,full-state,PX5LIWFU8RqTqbrpNKGq8g,177.27,2013-08-26 17:46:22 UTC,100,""
maze_positioning,default,-zWI6jRDvmZRMhpuUO-MEg,102.956,2013-08-26 17:46:59 UTC,281,""
varying_visualization,full-state,z4JiZsgGiurzIz-u0yfJzQ,117.112,2013-08-26 17:47:16 UTC,100,""
maze_positioning,default,PX5LIWFU8RqTqbrpNKGq8g,75.051,2013-08-26 17:49:22 UTC,374,""
maze_positioning,default,2z25q8Zxn9QscDy4or0yYg,113.956,2013-08-26 17:49:54 UTC,351,""
robot_positioning,default,bXDFMpUi57xwF2UJMXGGjg,6.636,2013-08-26 17:51:00 UTC,4,""
varying_visualization,full-state,-xythID90wCDwV80iMZcnA,110.215,2013-08-26 17:52:39 UTC,100,""
varying_visualization,full-state,mebvbt9xVqjkJ60vzJCn8A,131.217,2013-08-26 17:54:32 UTC,100,""
robot_positioning,default,vY9oTvgNYQQAZSKSlrW2Fw,21.956,2013-08-26 17:55:40 UTC,4,""
varying_control,attractive,hA6O1094Hf3Rn9feAN-sRA,94.413,2013-08-26 17:56:36 UTC,16,""
maze_positioning,default,o2cBPAar5f7ensBpXcqb0Q,102.17,2013-08-26 17:57:07 UTC,277,""
robot_positioning,default,b9BuNBOs6odveRytH-AghQ,35.571,2013-08-26 17:57:45 UTC,2,""
varying_visualization,full-state,o2cBPAar5f7ensBpXcqb0Q,137.376,2013-08-26 18:00:37 UTC,100,""
varying_control,global,ImPJNaiaZkL8jL6Slo472A,147.748,2013-08-26 18:01:27 UTC,16,""
robot_positioning,default,ImPJNaiaZkL8jL6Slo472A,81.721,2013-08-26 18:04:53 UTC,5,""
varying_visualization,full-state,eo5dagNq6AlMgtkYyhxwig,192.338,2013-08-26 18:07:32 UTC,100,""
varying_control,repulsive,-xythID90wCDwV80iMZcnA,176.23,2013-08-26 18:08:50 UTC,16,""
varying_visualization,full-state,J9IRdiJz6DML5PPGM8wPzA,287.304,2013-08-26 18:10:25 UTC,100,""
varying_control,global,W3pRZ-KdLscWWpi66n4Q8g,107.834,2013-08-26 18:11:15 UTC,16,""
varying_visualization,full-state,5bWFTQCjthYZ0tZzv8jhOQ,242.257,2013-08-26 18:11:39 UTC,100,""
varying_visualization,mean & variance,eo5dagNq6AlMgtkYyhxwig,87.09,2013-08-26 18:12:31 UTC,100,""
varying_visualization,mean,5bWFTQCjthYZ0tZzv8jhOQ,95.778,2013-08-26 18:13:38 UTC,100,""
varying_visualization,convex-hull,MZ6Ehh1mj_QdEIafqbXRFw,147.052,2013-08-26 18:14:01 UTC,100,""
varying_visualization,full-state,l69IvGzSq3aFQEsZC9V4Bg,122.47,2013-08-26 18:14:06 UTC,100,""
varying_visualization,full-state,S9iPbM-T-8806sNIDbXnGw,108.93,2013-08-26 18:14:39 UTC,100,""
varying_visualization,mean & variance,5bWFTQCjthYZ0tZzv8jhOQ,108.19,2013-08-26 18:15:39 UTC,100,""
varying_visualization,full-state,X87mfg6dbY3fLDy4e1cNqQ,85.129,2013-08-26 18:15:44 UTC,100,""
varying_visualization,full-state,id4rj73yvwSH3mhReGxDvQ,115.841,2013-08-26 18:15:51 UTC,100,""
maze_positioning,default,-xythID90wCDwV80iMZcnA,110.636,2013-08-26 18:16:13 UTC,16,""
varying_visualization,full-state,RlERkyp2_i9YIKmciUwojw,156.91,2013-08-26 18:16:26 UTC,100,""
robot_positioning,default,-xythID90wCDwV80iMZcnA,9.244,2013-08-26 18:16:57 UTC,3,""
varying_visualization,full-state,PTrDAN2A2Z7RAJKi93DDWw,143.499,2013-08-26 18:17:04 UTC,100,""
varying_visualization,convex-hull,X87mfg6dbY3fLDy4e1cNqQ,73.762,2013-08-26 18:17:06 UTC,100,""
maze_positioning,default,md6B6g3oFl7i0wdTOKdhdQ,105.582,2013-08-26 18:17:23 UTC,180,""
varying_visualization,mean & variance,pfcvXq8VKfTH1gfbUsR4YA,141.559,2013-08-26 18:18:26 UTC,100,""
robot_positioning,default,PDCaKGTwSyOqKP1HJszMzw,12.17,2013-08-26 18:19:17 UTC,2,""
maze_positioning,default,5bWFTQCjthYZ0tZzv8jhOQ,82.618,2013-08-26 18:19:59 UTC,494,""
pyramid_building,4.9,-xythID90wCDwV80iMZcnA,181.932,2013-08-26 18:21:29 UTC,8,""
pyramid_building,0.5,-xythID90wCDwV80iMZcnA,112.207,2013-08-26 18:23:36 UTC,8,""
varying_visualization,full-state,cNl0sVnKq2dUc1AjCNNOUA,170.82,2013-08-26 18:24:01 UTC,100,""
varying_visualization,full-state,VLJWHJ8u-_y-gHL1Vc0zvA,249.138,2013-08-26 18:24:50 UTC,100,""
varying_visualization,convex-hull,pUVvnrPHCkN5EWvMlWm1QQ,162.494,2013-08-26 18:26:15 UTC,100,""
pyramid_building,7.4,-xythID90wCDwV80iMZcnA,170.233,2013-08-26 18:26:45 UTC,8,""
varying_control,attractive,DK1W3tAMxPS3uAN0mEn9LA,100.061,2013-08-26 18:27:36 UTC,16,""
maze_positioning,default,JIJun_vPf-ndr_05MB71xA,625.644,2013-08-26 18:28:57 UTC,355,""
robot_positioning,default,h0Pl1W-z4I1Keh96EQAGTA,2.131,2013-08-26 18:32:44 UTC,1,""
robot_positioning,default,h0Pl1W-z4I1Keh96EQAGTA,8.718,2013-08-26 18:33:39 UTC,3,""
varying_visualization,full-state,bH7wjhaLxbZhzTZwfW01Nw,142.584,2013-08-26 18:35:13 UTC,100,""
robot_positioning,default,jLZJ5PYdSv4IB6tA2Ksd1w,3.081,2013-08-26 18:35:44 UTC,1,""
varying_control,attractive,btpqqd3J-f-g4Hmr6dCM7g,75.347,2013-08-26 18:36:01 UTC,16,""
robot_positioning,default,jLZJ5PYdSv4IB6tA2Ksd1w,28.465,2013-08-26 18:36:27 UTC,3,""
varying_visualization,full-state,Jexin5ArjEj3wmp_P5GYDw,156.267,2013-08-26 18:36:58 UTC,100,""
robot_positioning,default,jLZJ5PYdSv4IB6tA2Ksd1w,17.516,2013-08-26 18:37:40 UTC,3,""
varying_visualization,full-state,qgJfrC0Ds6vTtBaXZvvxZw,100.487,2013-08-26 18:39:01 UTC,100,""
varying_visualization,full-state,mgKaf6Y5jjxNI99di_0sWg,257.903,2013-08-26 18:39:16 UTC,100,""
robot_positioning,default,btpqqd3J-f-g4Hmr6dCM7g,7.073,2013-08-26 18:39:16 UTC,3,""
varying_control,attractive,c61CLiPkeSvxQ0qG1U5m_w,58.103,2013-08-26 18:39:43 UTC,16,""
robot_positioning,default,btpqqd3J-f-g4Hmr6dCM7g,64.143,2013-08-26 18:40:28 UTC,6,""
maze_positioning,default,qehPAJEZUvyzppjJ2KKVGA,63.797,2013-08-26 18:40:34 UTC,170,""
robot_positioning,default,btpqqd3J-f-g4Hmr6dCM7g,8.532,2013-08-26 18:40:51 UTC,4,""
varying_visualization,full-state,Jt5J-pJnXufEhIwd8H-51w,183.324,2013-08-26 18:41:14 UTC,100,""
varying_control,repulsive,c61CLiPkeSvxQ0qG1U5m_w,127.455,2013-08-26 18:42:04 UTC,16,""
robot_positioning,default,btpqqd3J-f-g4Hmr6dCM7g,95.988,2013-08-26 18:42:37 UTC,8,""
varying_control,repulsive,qgJfrC0Ds6vTtBaXZvvxZw,204.118,2013-08-26 18:42:49 UTC,16,""
robot_positioning,default,btpqqd3J-f-g4Hmr6dCM7g,74.773,2013-08-26 18:44:00 UTC,8,""
varying_control,global,c61CLiPkeSvxQ0qG1U5m_w,136.834,2013-08-26 18:44:37 UTC,16,""
varying_control,attractive,3mYWNXirGyeoG-8n8uhDLQ,53.258,2013-08-26 18:46:39 UTC,16,""
varying_visualization,full-state,jMrHtjyTjbn8qW-tB4BFKA,256.198,2013-08-26 18:45:43 UTC,100,""
varying_visualization,full-state,xNL2iOYK-iMN_esDeqcSzg,87.492,2013-08-26 18:45:48 UTC,100,""
maze_positioning,default,c61CLiPkeSvxQ0qG1U5m_w,86.714,2013-08-26 18:46:24 UTC,397,""
robot_positioning,default,6ZKbmj7L8bfESZuRh95DnQ,13.718,2013-08-26 18:46:59 UTC,2,""
maze_positioning,default,3mYWNXirGyeoG-8n8uhDLQ,65.887,2013-08-26 18:48:34 UTC,398,""
maze_positioning,default,xNL2iOYK-iMN_esDeqcSzg,82.831,2013-08-26 18:49:08 UTC,255,""
varying_control,global,jMrHtjyTjbn8qW-tB4BFKA,151.318,2013-08-26 18:49:11 UTC,16,""
robot_positioning,default,6ZKbmj7L8bfESZuRh95DnQ,9.231,2013-08-26 18:50:12 UTC,3,""
robot_positioning,default,xNL2iOYK-iMN_esDeqcSzg,61.99,2013-08-26 18:50:29 UTC,5,""
robot_positioning,default,c61CLiPkeSvxQ0qG1U5m_w,32.681,2013-08-26 18:48:23 UTC,5,""
varying_visualization,full-state,3a4B5zq-wmrgMArYY5aTPw,159.677,2013-08-26 18:48:38 UTC,100,""
robot_positioning,default,6ZKbmj7L8bfESZuRh95DnQ,10.912,2013-08-26 18:49:48 UTC,3,""
maze_positioning,default,jMrHtjyTjbn8qW-tB4BFKA,180.152,2013-08-26 18:52:30 UTC,422,""
robot_positioning,default,jMrHtjyTjbn8qW-tB4BFKA,26.557,2013-08-26 18:53:11 UTC,5,""
varying_visualization,mean & variance,V4ZiftoS9UlU-A0SaVrRKQ,79.047,2013-08-26 18:53:16 UTC,100,""
maze_positioning,default,hi5VKR_PkJJDBOi9pjZ5nA,121.903,2013-08-26 18:53:35 UTC,260,""
varying_control,global,IQ_DZIvCoDMFe-lRYCpSUg,268.215,2013-08-26 18:53:48 UTC,16,""
pyramid_building,7.6,c61CLiPkeSvxQ0qG1U5m_w,241.277,2013-08-26 18:53:50 UTC,8,""
robot_positioning,default,ud-UiP6KXfiQUeEips02hQ,3.723,2013-08-26 18:54:09 UTC,1,""
pyramid_building,5.5,6ZKbmj7L8bfESZuRh95DnQ,256.845,2013-08-26 18:54:42 UTC,8,""
robot_positioning,default,ud-UiP6KXfiQUeEips02hQ,10.223,2013-08-26 18:55:35 UTC,3,""
robot_positioning,default,ud-UiP6KXfiQUeEips02hQ,5.725,2013-08-26 18:55:49 UTC,3,""
maze_positioning,default,3a4B5zq-wmrgMArYY5aTPw,91.734,2013-08-26 18:55:50 UTC,221,""
varying_visualization,full-state,Wf9sa0FnWmtrrscogSoLTg,228.095,2013-08-26 18:57:08 UTC,100,""
maze_positioning,default,jMrHtjyTjbn8qW-tB4BFKA,145.245,2013-08-26 19:00:42 UTC,323,""
varying_visualization,mean,Wf9sa0FnWmtrrscogSoLTg,191.323,2013-08-26 19:00:48 UTC,100,""
varying_visualization,full-state,jqMCbp7bXsi5HjRHYfJrMw,101.882,2013-08-26 19:00:52 UTC,100,""
varying_visualization,full-state,iqqfwiOXwEwVJ72G0pD9gA,160.935,2013-08-26 19:04:40 UTC,100,""
maze_positioning,default,S7CK8qOvd5Vw36ix7a-OsA,89.811,2013-08-26 19:09:20 UTC,288,""
robot_positioning,default,S7CK8qOvd5Vw36ix7a-OsA,2.301,2013-08-26 19:09:34 UTC,1,""
varying_control,global,iqqfwiOXwEwVJ72G0pD9gA,266.366,2013-08-26 19:10:46 UTC,16,""
varying_visualization,full-state,s5pKZzgwzwXRA2O-wvfjzA,104.885,2013-08-26 19:12:04 UTC,100,""
pyramid_building,8.3,S7CK8qOvd5Vw36ix7a-OsA,206.763,2013-08-26 19:13:11 UTC,8,""
